frame_id,centor_x,centor_y,width,height,area,avg,std,max_gauss,min_gauss,strong_gauss,week_gauss,complexity,num_of_magnetic_neural_lines,total_length_of_magnetic_neural_lines,complexity_of_magnetic_neural_lines
913,213,368,8,5,40,0.679375,24.66338055,96.65,-38.9,0,40,0.25,1,4.5,0.325
913,317,266,46,30,1380,-22.92085145,72.25005421,90.825,-690.65,0,1380,0.291304348,13,67.5,0.206521739
913,326,227,25,27,675,16.48585185,50.01717653,431.5,-58.1,13,662,0.324444444,4,35,0.182222222
913,333,334,60,51,3060,8.325980392,91.69161005,915.4,-1094.9,82,2978,0.296078431,22,238.5,0.233006536
913,402,322,33,29,957,8.517920585,77.1220498,764.5,-823.05,20,937,0.313479624,6,60.5,0.240334378
914,48,305,24,26,624,1.984655449,54.93564014,728.075,-305.875,6,618,0.328525641,4,35,0.232371795
914,164,189,69,40,2760,0.349320652,188.4907992,1367.375,-1845.675,140,2620,0.269565217,14,171.5,0.214130435
914,212,304,26,31,806,-31.51705955,76.78888301,28.475,-701.5,0,806,0.282878412,7,29.5,0.138957816
914,223,358,26,27,702,-12.49198718,79.94118284,639.875,-828.125,7,695,0.307692308,5,28.5,0.173789174
914,244,300,27,38,1026,27.95148635,82.53312366,936.325,-386.325,46,980,0.279727096,7,32,0.149122807
914,265,352,47,37,1739,7.243358252,106.9312255,729.675,-740.875,65,1674,0.26279471,10,86.5,0.142035653
914,367,260,26,25,650,-30.99111538,77.9260179,34.35,-702.9,0,650,0.278461538,5,14.5,0.115384615
914,381,327,44,37,1628,10.05201167,90.02953833,607.575,-684.675,50,1578,0.291769042,9,90,0.200859951
915,76,309,25,25,625,14.74128,81.67570078,1044.45,-176.875,13,612,0.3152,9,29,0.1792
915,99,328,27,25,675,15.49362963,63.81271544,491.45,-588.175,14,661,0.300740741,8,46,0.253333333
915,204,190,90,45,4050,2.499432099,166.3436308,1656.225,-2006.575,160,3890,0.281728395,19,476.5,0.201975309
915,265,303,27,35,945,-31.47002646,81.38752985,25.1,-929.775,0,945,0.265608466,6,35.5,0.152380952
915,300,299,30,39,1170,21.66912393,68.91244716,846.4,-108.625,32,1138,0.290598291,9,70.5,0.202564103
915,303,368,2,2,4,-6.68125,2.908251999,-3.5,-10.875,0,4,0,0,0,0
915,306,368,2,1,2,-8.9,5.2,-3.7,-14.1,0,2,0,0,0,0
915,309,363,63,58,3654,10.60049261,77.62623524,633.075,-583.525,106,3548,0.286535304,30,235,0.188834154
915,316,378,1,2,2,13.475,7.05,20.525,6.425,0,2,0,0,0,0
915,428,320,29,31,899,13.19062848,69.73304256,599.225,-353.25,24,875,0.295884316,11,58,0.229143493
916,80,316,44,51,2244,1.380514706,68.42731415,527.95,-407.075,42,2202,0.288770053,17,93.5,0.169340463
916,121,307,39,37,1443,10.26003119,125.2646801,1423.35,-848.55,51,1392,0.32016632,10,125,0.21968122
916,126,350,26,26,676,-17.33786982,66.40889691,351.225,-468.375,5,671,0.267751479,10,26.5,0.215976331
916,262,191,85,48,4080,0.222622549,164.9099308,1542.375,-1898.775,163,3917,0.269852941,25,204,0.198039216
916,302,380,26,26,676,-18.80946746,61.16573311,19.85,-614.45,0,676,0.288461538,7,31,0.192307692
916,303,310,25,24,600,-15.454,51.63655531,21.1,-556.675,0,600,0.313333333,3,17,0.143333333
916,328,307,26,25,650,-31.31661538,82.64493471,141.75,-677.575,0,650,0.286153846,6,17.5,0.129230769
916,354,291,27,28,756,22.39527116,64.28991697,595.4,-58.1,24,732,0.321428571,7,62,0.191798942
917,94,336,28,28,784,23.55401786,61.66351368,458.525,-33.475,27,757,0.308673469,6,26.5,0.142857143
917,107,308,64,40,2560,-2.370537109,80.76371101,715.25,-562.5,54,2506,0.267578125,21,191.5,0.21484375
917,169,310,46,37,1702,17.14222973,136.7317759,1418.575,-1128.7,65,1637,0.293184489,12,111.5,0.223854289
917,170,349,28,30,840,-13.34666667,79.2231146,401.525,-971,6,834,0.298809524,8,43,0.222619048
917,307,192,94,47,4418,3.6286555,141.1793599,1563.3,-1554.25,145,4273,0.276143051,33,311.5,0.202580353
917,358,360,25,27,675,-18.54096296,53.17771322,26.425,-482.375,0,675,0.297777778,6,33.5,0.158518519
918,133,336,26,26,676,32.19138314,75.35023622,505.575,-192.425,33,643,0.301775148,6,39,0.221893491
918,161,314,51,33,1683,7.121301248,101.5234956,863.25,-569.2,68,1615,0.27926322,10,71.5,0.183006536
918,226,319,59,61,3599,15.69052515,100.4182619,1596.975,-1035.975,120,3479,0.30814115,20,215,0.212281189
918,348,191,95,45,4275,4.701695906,119.6344109,1367.025,-1328.35,134,4141,0.283976608,24,416,0.188304094
919,72,187,26,28,728,-12.37596154,111.7382263,374.7,-1288.35,6,722,0.318681319,4,47.5,0.258241758
919,172,336,28,30,840,-28.88616071,77.4671199,32.625,-737.575,0,840,0.28452381,3,16.5,0.096428571
919,212,310,49,38,1862,-13.57598013,69.31187564,855.925,-969.7,8,1854,0.30075188,11,116,0.166487648
919,223,188,28,27,756,-22.21319444,66.57164616,59.65,-556.75,0,756,0.283068783,2,68,0.104497354
919,232,341,34,31,1054,32.04933586,97.96100195,956.325,-183.975,52,1002,0.288425047,10,63,0.204933586
919,265,317,51,37,1887,11.16793853,98.60402241,704.775,-604.075,80,1807,0.276629571,9,85.5,0.176470588
919,330,324,54,77,4158,10.47988215,126.5047529,1297.825,-1564.475,143,4015,0.299182299,25,320.5,0.191678692
919,417,193,30,30,900,31.57455556,84.27267895,846.475,-257.45,44,856,0.288888889,7,52,0.18
919,442,182,26,28,728,-32.45611264,107.8165985,326.1,-942.85,8,720,0.266483516,5,19.5,0.138736264
919,467,338,27,29,783,5.93445083,119.6191851,1162.625,-2333.975,15,768,0.311621967,7,36,0.200510856
920,104,191,29,29,841,-25.41162307,134.7295596,282.875,-1640.275,2,839,0.326991677,6,41.5,0.154577883
920,230,334,27,26,702,-34.17361111,78.8120348,30.95,-722.65,0,702,0.235042735,4,24,0.135327635
920,262,311,38,43,1634,-12.1119798,91.05589107,1326.325,-990.675,10,1624,0.299265606,10,49,0.126682987
920,271,184,29,35,1015,-18.05192118,63.55604827,94.675,-561.425,0,1015,0.319211823,10,47,0.181280788
920,279,342,41,32,1312,26.62437119,88.693693,779.475,-550.35,62,1250,0.299542683,13,49,0.150152439
920,321,315,52,42,2184,5.45952381,85.66074434,760.55,-526.075,62,2122,0.289377289,14,190.5,0.194139194
920,380,303,51,34,1734,10.53592849,156.2343539,1136.625,-1328.875,80,1654,0.308535179,11,110.5,0.187427912
920,460,176,30,32,960,-4.203880208,92.87147883,745.35,-1263.325,12,948,0.295833333,3,33.5,0.15
921,123,326,27,28,756,1.34103836,67.94928232,619.525,-464.95,13,743,0.291005291,4,41,0.208994709
921,144,195,27,28,756,-37.81914683,159.1076089,223.6,-1641.4,1,755,0.287037037,6,19,0.132275132
921,273,339,25,25,625,-39.15508,84.96821871,38.75,-733.775,0,625,0.2624,2,11,0.0336
921,319,183,28,31,868,-18.675,60.51529104,64.075,-667.4,0,868,0.282258065,6,57.5,0.140552995
921,336,339,28,27,756,32.18353175,80.30813701,598.675,-169.75,35,721,0.287037037,6,18.5,0.14021164
921,346,310,96,47,4512,-3.009053635,73.91469748,831.6,-1046.2,63,4449,0.310505319,27,303.5,0.204565603
921,419,341,25,25,625,3.47936,44.75133042,248.05,-380.35,6,619,0.3264,6,39,0.1904
921,422,300,45,34,1530,11.11191176,159.9299036,1125.075,-1196.65,62,1468,0.277777778,10,86.5,0.17124183
922,159,198,25,26,650,31.91576923,76.15795526,607.925,-41.25,33,617,0.273846154,3,23,0.132307692
922,170,328,31,27,837,4.698357228,73.92620091,738.575,-476.975,17,820,0.314217443,4,55,0.19474313
922,190,198,29,28,812,-42.77964901,177.1665992,583.6,-1659.45,3,809,0.290640394,5,20.5,0.104679803
922,334,331,27,28,756,-25.46997354,73.29283034,61.1,-630.275,0,756,0.288359788,5,23,0.104497354
922,364,182,29,28,812,-16.37232143,55.04054429,38.075,-593.275,0,812,0.322660099,6,59,0.210591133
922,371,299,45,35,1575,-5.51631746,141.0802981,1096.325,-1443.95,41,1534,0.276190476,7,343,0.192380952
922,381,337,27,24,648,30.03024691,77.28631295,624.575,-364.825,28,620,0.25308642,6,27,0.12345679
922,453,297,37,35,1295,9.85027027,137.4283761,800.15,-1050.45,65,1230,0.283397683,11,67.5,0.166795367
923,69,300,25,26,650,35.31011538,70.36444518,440.3,-118.7,31,619,0.286153846,5,44.5,0.169230769
923,70,212,33,32,1056,-1.475639205,105.5846658,806.05,-1032.425,23,1033,0.303030303,10,29,0.154356061
923,130,336,54,36,1944,-1.67030607,105.0547279,989.925,-1076.7,36,1908,0.291666667,16,131.5,0.195987654
923,188,338,27,25,675,-10.58859259,55.84875278,243.725,-554.8,3,672,0.324444444,4,45.5,0.176296296
923,260,200,29,28,812,27.92118227,80.98341165,955.45,-117.675,29,783,0.310344828,9,61.5,0.209359606
923,263,335,25,24,600,-6.247958333,75.14988953,544.275,-451.425,10,590,0.316666667,3,22,0.185
923,291,200,28,28,784,-43.16983418,175.4425332,253.4,-1797.125,2,782,0.299744898,6,34.5,0.170918367
923,320,165,44,30,1320,1.497253788,101.4553533,1089.8,-928.775,25,1295,0.301515152,9,55.5,0.196969697
923,452,295,37,33,1221,-0.788226863,115.776702,906.7,-936.65,38,1183,0.297297297,11,64,0.224406224
924,98,317,65,50,3250,15.16048462,74.94256046,651.2,-559.65,101,3149,0.285538462,18,160,0.183692308
924,104,217,39,32,1248,-2.564262821,121.0452549,747.875,-1336.6,29,1219,0.320512821,8,51,0.180288462
924,173,335,56,41,2296,0.211400261,118.2917184,1249.025,-1129.3,64,2232,0.293118467,15,81,0.144599303
924,241,341,26,26,676,-9.220821006,53.73999398,254.85,-610.25,1,675,0.307692308,6,28.5,0.211538462
924,311,194,30,35,1050,21.13297619,67.90987967,618.675,-39.25,37,1013,0.317142857,9,52.5,0.20952381
924,330,332,28,25,700,9.391892857,59.58561385,569.525,-523.925,14,686,0.35,6,40.5,0.22
924,340,199,27,28,756,-40.7010582,164.6826572,566.7,-1631.775,1,755,0.297619048,4,56,0.158730159
924,477,290,32,33,1056,8.000284091,106.8608019,1153.85,-1199.05,37,1019,0.301136364,5,26,0.149621212
925,42,215,40,30,1200,0.240458333,112.8436147,1088.65,-1191.675,24,1176,0.284166667,9,58,0.226666667
925,95,338,25,28,700,-23.60007143,60.05943947,27.875,-426.225,0,700,0.305714286,5,43.5,0.167142857
925,104,251,26,29,754,8.328415119,92.71539506,949.05,-731.275,14,740,0.324933687,3,37,0.206896552
925,135,309,60,45,2700,16.34099074,90.85984191,701.1,-673.425,124,2576,0.275925926,18,119.5,0.152222222
925,149,221,40,35,1400,-5.186553571,121.9492411,665.5,-1593.8,28,1372,0.316428571,9,68,0.217857143
925,163,338,25,25,625,25.5934,63.73370092,482.5,-38.075,21,604,0.3104,6,53,0.1968
925,221,337,55,45,2475,0.622090909,107.2503748,998.7,-1172.35,71,2404,0.284848485,19,145,0.183838384
925,372,197,54,28,1512,-5.201273148,106.0160147,716.55,-1325.725,22,1490,0.294973545,13,69,0.187169312
925,391,160,28,26,728,13.39010989,82.39104109,979.3,-313.875,21,707,0.31043956,5,35.5,0.207417582
926,64,220,49,35,1715,-3.458790087,116.97193,389.925,-1432.35,42,1673,0.282798834,11,82,0.189504373
926,78,369,25,26,650,2.9205,75.83260807,892.75,-257.4,8,642,0.303076923,4,30.5,0.176923077
926,168,251,45,26,1170,9.935192308,96.63358633,787.1,-894.2,31,1139,0.28974359,6,53,0.192307692
926,183,315,68,39,2652,20.98923454,101.6330617,917,-644.4,148,2504,0.25678733,13,163,0.179110106
926,199,221,40,29,1160,-3.755905172,153.9938377,702.825,-1872.125,37,1123,0.300862069,12,54,0.23362069
926,246,261,26,27,702,-17.66367521,57.41734614,123.65,-490.85,0,702,0.311965812,6,24.5,0.162393162
926,275,339,57,45,2565,-1.910282651,138.8222292,1356.6,-1444.175,88,2477,0.29005848,14,125.5,0.161793372
926,413,193,48,29,1392,-3.270510057,91.32992394,418.3,-1226.575,18,1374,0.286637931,9,142.5,0.20545977
927,82,193,26,26,676,14.94086538,54.67040781,585.65,-99.75,15,661,0.329881657,3,19,0.143491124
927,95,224,62,33,2046,-1.254398827,134.9803346,951.95,-1700.775,72,1974,0.281524927,10,154.5,0.175464321
927,108,373,25,26,650,14.63523077,96.88323096,1140.35,-344.125,15,635,0.324615385,2,33,0.212307692
927,184,345,30,26,780,-31.16391026,77.13563042,16.825,-581.4,0,780,0.3,6,28.5,0.129487179
927,207,254,32,27,864,14.94337384,106.5813091,1015.575,-998.9,31,833,0.3125,7,28.5,0.158564815
927,242,319,84,46,3864,20.98362448,100.3842397,843.35,-762.975,194,3670,0.294254658,22,230,0.165113872
927,251,224,37,34,1258,-7.766335453,150.5016083,931.95,-1680.225,26,1232,0.313195548,10,60.5,0.204292528
927,329,335,61,47,2867,1.354647715,143.0420127,1426,-1261.15,91,2776,0.271363795,14,238,0.169863969
927,452,189,25,29,725,-12.57975862,83.40427185,369.5,-1021.55,4,721,0.335172414,5,25,0.140689655
928,87,213,25,26,650,11.53942308,59.84336886,564.5,-549.95,14,636,0.318461538,6,47,0.267692308
928,136,224,68,44,2992,1.706024398,129.9146321,839.025,-1788.325,126,2866,0.277406417,14,168.5,0.164772727
928,145,378,27,31,837,17.37093787,109.8349064,1262.175,-511.425,28,809,0.340501792,6,168.5,0.253285544
928,176,338,25,26,650,-20.83592308,62.11985498,161.65,-505.975,0,650,0.298461538,4,17.5,0.144615385
928,235,346,30,27,810,-30.22716049,99.30818345,975.875,-803.325,4,806,0.297530864,5,17.5,0.103703704
928,256,258,30,26,780,11.78884615,89.38251675,792.625,-459.3,25,755,0.296153846,6,22,0.143589744
928,295,320,84,47,3948,18.67144124,94.915473,716.25,-970,156,3792,0.284701114,28,310.5,0.164133739
928,303,223,33,33,1089,-7.254935721,139.7366538,528.45,-1443.1,31,1058,0.296602388,9,50,0.203856749
928,378,335,56,45,2520,-2.767063492,121.3748427,1235.325,-1010.4,69,2451,0.289285714,19,200.5,0.206349206
929,88,201,27,28,756,-4.219444444,54.67764094,468.325,-538.575,5,751,0.329365079,4,39,0.178571429
929,126,216,25,24,600,15.47916667,67.32661569,692.725,-327.075,16,584,0.303333333,4,29.5,0.21
929,138,178,28,25,700,19.94364286,57.08750589,447.8,-45.25,21,679,0.311428571,7,27,0.184285714
929,159,386,26,25,650,-18.13161538,61.5614124,65.675,-546.175,0,650,0.284615385,5,21,0.156923077
929,184,217,72,57,4104,0.321631335,124.2598939,900.825,-1684.875,154,3951,0.273879142,20,306.5,0.166910331
929,189,378,26,26,676,21.51405325,136.4884876,1224.925,-770.4,34,642,0.284023669,5,55,0.269230769
929,222,208,27,26,702,-30.67200855,73.31339769,48.1,-679.275,0,702,0.289173789,3,10.5,0.075498575
929,287,342,25,24,600,-28.24320833,98.62927474,767.125,-615.4,5,595,0.295,6,31.5,0.165
929,307,257,25,27,675,11.10477778,74.77608102,546.45,-505.125,15,660,0.321481481,4,22.5,0.180740741
929,341,317,89,58,5162,11.28575165,76.26022848,714.625,-594.125,140,5022,0.290391321,29,373,0.197791554
929,353,217,29,30,870,-10.58140805,135.0952989,475.2,-1408.075,18,852,0.306896552,6,39.5,0.208045977
929,419,328,50,48,2400,-2.755541667,89.62515033,1019.55,-826.8,46,2354,0.28875,15,103.5,0.166666667
930,179,182,27,28,756,21.26947751,61.10182976,457.975,-76.875,25,731,0.312169312,5,29.5,0.173280423
930,232,379,35,29,1015,14.82140394,133.7781576,1303.225,-1109.5,36,979,0.303448276,6,57,0.231527094
930,233,216,80,63,5040,1.332693452,119.0452307,944.925,-1971.075,169,4871,0.269047619,24,291,0.132142857
930,277,204,25,25,625,-34.1366,90.18893106,123.55,-778.5,0,625,0.296,4,23.5,0.16
930,335,347,25,28,700,-22.83596429,73.66964428,458.625,-560.375,4,696,0.297142857,7,24.5,0.15
930,391,315,65,64,4160,12.37453726,74.51762872,772.175,-576.875,112,4048,0.286298077,28,260,0.197596154
930,398,215,28,27,756,-8.857936508,111.9871846,484.275,-1334.15,8,748,0.294973545,7,38.5,0.216931217
930,460,321,25,29,725,14.53789655,80.65440366,856.525,-411.25,20,705,0.317241379,8,25,0.195862069
931,175,206,26,27,702,-11.40616097,53.2391362,255.15,-518.8,1,701,0.331908832,7,25,0.168091168
931,224,182,27,26,702,22.48970798,60.29783189,650.475,-37.975,17,685,0.319088319,4,41,0.152421652
931,280,379,42,35,1470,11.35129252,118.1687504,1292.8,-774.75,53,1417,0.304761905,8,70.5,0.185034014
931,284,218,84,64,5376,1.097837612,111.9560716,876.7,-1619.5,169,5207,0.283482143,34,297.5,0.174665179
931,331,211,28,26,728,-27.55837912,72.16805879,35.5,-682.475,0,728,0.243131868,4,24,0.081043956
931,382,344,24,26,624,-24.59282853,82.035862,430.125,-502.075,2,622,0.301282051,7,28,0.192307692
931,435,211,25,27,675,-7.398222222,84.33565219,350.4,-1010.375,3,672,0.311111111,6,27,0.195555556
931,437,292,25,25,625,20.04096,52.09637082,325.625,-175.175,20,605,0.3312,6,34.5,0.1984
932,225,207,26,28,728,-9.857039835,44.81398463,368.6,-438.175,1,727,0.346153846,4,55.5,0.217032967
932,273,182,28,28,784,24.97621173,76.40564691,647.3,-80.9,30,754,0.302295918,6,35.5,0.191326531
932,285,334,40,27,1080,0.598032407,89.68400132,929.775,-1084.3,14,1066,0.308333333,9,44,0.173148148
932,295,392,25,26,650,-16.64815385,50.4955381,114.075,-550.275,0,650,0.306153846,6,31.5,0.184615385
932,311,208,1,1,1,6.825,0,6.825,6.825,0,1,0,0,0,0
932,329,377,35,34,1190,12.76611345,96.42300101,1040.75,-370.55,39,1151,0.325210084,11,35,0.159663866
932,332,215,88,62,5456,1.623428336,94.05314483,694,-1427.6,144,5312,0.28702346,35,353,0.178702346
932,427,245,25,25,625,-5.92916,71.78225129,369.275,-868.55,5,620,0.3264,2,27.5,0.1616
932,462,206,25,27,675,-3.093592593,56.85203171,238.95,-808.75,1,674,0.305185185,10,35,0.256296296
933,98,374,26,27,702,9.548219373,81.22024883,1098.45,-319.85,11,691,0.337606838,6,41.5,0.267806268
933,334,333,41,31,1271,5.663729347,136.5417482,1211.025,-1064.775,37,1234,0.290322581,7,47.5,0.155782848
933,392,219,74,53,3922,-1.689329424,94.2076721,724,-1171.475,92,3830,0.278429373,26,273,0.193013768
933,457,242,27,27,729,-2.724759945,46.16067817,349.625,-360.375,6,723,0.312757202,5,26.5,0.161865569
934,119,248,24,25,600,-11.84341667,43.17571791,74.625,-411.025,0,600,0.333333333,4,25,0.168333333
934,134,378,25,26,650,15.97138462,93.62208161,1137.35,-192.125,11,639,0.307692308,8,35,0.213846154
934,381,331,38,29,1102,2.940539927,114.5037924,1029.025,-758.625,27,1075,0.302177858,8,74.5,0.207803993
934,411,217,25,25,625,48.7302,88.30439821,572.425,-136.375,39,586,0.2656,5,19.5,0.1168
934,440,227,33,29,957,-19.76444619,69.04358485,240.025,-760.375,2,955,0.29153605,8,35,0.129571578
935,57,297,25,27,675,-9.416555556,92.23637414,1074.575,-490.975,12,663,0.315555556,3,124,0.18962963
935,130,364,41,27,1107,-13.23434959,101.032135,1017.325,-842.85,17,1090,0.299909666,7,78,0.189701897
935,178,380,26,25,650,18.17,90.62087773,1082.5,-137.8,13,637,0.32,4,35.5,0.258461538
935,202,334,26,29,754,17.64157825,53.73955822,390.6,-120.575,19,735,0.314323607,4,22,0.128647215
935,422,327,34,29,986,-0.425380325,70.14186068,593.85,-622.65,13,973,0.294117647,9,41,0.176470588
935,449,207,27,27,729,19.59876543,71.52393328,506.425,-301.4,25,704,0.251028807,5,19.5,0.137174211
936,83,304,44,32,1408,-8.38737571,135.7021314,1234.825,-1066.475,35,1373,0.296164773,8,99.5,0.175426136
936,133,345,25,25,625,17.08412,75.70699201,723.325,-609.55,14,611,0.2944,4,30.5,0.1888
936,180,372,66,47,3102,-9.553586396,128.8508104,1211.5,-1187.35,53,3049,0.31108962,19,257,0.216634429
936,217,243,25,26,650,-13.79711538,56.33025651,64.625,-505.4,0,650,0.312307692,8,28.5,0.215384615
936,225,383,25,24,600,22.295125,93.85236503,1199.075,-61.325,14,586,0.326666667,9,41.5,0.228333333
936,452,324,24,25,600,-0.615125,48.60455748,309.2,-458.15,3,597,0.32,5,23,0.201666667
937,124,308,52,36,1872,-8.880355235,179.4350273,1767.1,-1168.8,66,1806,0.294337607,14,90,0.168803419
937,176,343,41,41,1681,12.3468025,69.37857435,747.45,-911.275,40,1641,0.299821535,8,106.5,0.226650803
937,224,373,67,48,3216,-3.244162002,154.2356626,1536.15,-1481.425,93,3123,0.29539801,25,257,0.226057214
937,284,266,25,25,625,-10.69168,78.00842486,879.325,-728.775,4,621,0.3392,4,30.5,0.1536
937,286,351,26,27,702,10.56670228,47.8741043,519.1,-58.05,11,691,0.333333333,9,45,0.245014245
938,171,309,57,36,2052,-12.60503168,222.891447,1889.825,-1448.825,89,1963,0.280214425,12,90.5,0.175438596
938,256,359,94,47,4418,3.674145541,146.8603245,1380.7,-1372,149,4269,0.294929833,26,267.5,0.196695337
938,316,387,24,25,600,17.80841667,50.59215593,389.575,-22.225,14,586,0.345,6,33,0.241666667
939,85,321,48,30,1440,5.319253472,85.52863563,522.925,-684.525,34,1406,0.29375,12,88.5,0.193055556
939,165,186,44,36,1584,-17.00721275,61.14793257,168.95,-624.1,0,1584,0.299242424,10,71.5,0.176136364
939,223,313,56,41,2296,-8.416071429,211.5836452,2083.9,-1349.825,95,2201,0.276567944,16,98.5,0.164634146
939,299,362,103,57,5871,3.942109521,117.2781563,1222.1,-1388.4,152,5719,0.303355476,35,351.5,0.204905468
939,346,275,37,30,1110,1.216599099,83.92100857,1093.125,-986.35,10,1100,0.33963964,8,39.5,0.200900901
940,38,294,24,29,696,-0.074497126,88.12190575,998.175,-523.3,10,686,0.323275862,7,31.5,0.211206897
940,74,307,25,25,625,-7.19496,83.85035635,777.575,-846.35,8,617,0.2992,5,32,0.176
940,100,303,30,26,780,19.75522436,69.33922975,530.3,-225.625,24,756,0.308974359,7,36.5,0.206410256
940,116,329,38,37,1406,-7.835490754,93.14663619,468.65,-872.85,24,1382,0.29658606,9,67.5,0.194167852
940,144,348,25,25,625,27.52048,73.1742058,948.3,-33.425,22,603,0.2896,5,46.5,0.1888
940,200,188,67,38,2546,-5.502130793,68.36596149,464.525,-681.55,32,2514,0.288688138,16,146,0.190887667
940,277,313,55,50,2750,-8.440618182,193.2702964,1816.95,-1233.65,101,2649,0.273818182,13,157.5,0.178909091
